Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2011,31-May-11,brw5,b12,40,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,b2,5,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,b4,45,5,5,100,pherzog,NA
barr,2011,31-May-11,brw5,b6,15,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,b8,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,d10,30,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,d12,10,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,d2,5,5,5,100,pherzog,NA
barr,2011,31-May-11,brw5,d4,10,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,d6,80,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,d8,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,f10,60,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,f12,25,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,f2,0,30,30,100,pherzog,NA
barr,2011,31-May-11,brw5,f4,25,5,5,100,pherzog,NA
barr,2011,31-May-11,brw5,f6,40,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,f8,40,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,h10,15,5,5,100,pherzog,NA
barr,2011,31-May-11,brw5,h12,30,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,h2,50,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,h4,35,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,h6,40,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,h8,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j10,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j12,10,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j2,60,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j4,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j6,35,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,j8,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,l10,15,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,l12,10,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,l2,10,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,l4,10,5,5,100,pherzog,NA
barr,2011,31-May-11,brw5,l6,20,0,0,100,pherzog,NA
barr,2011,31-May-11,brw5,l8,20,0,0,100,pherzog,NA
barr,2011,2-Jun-11,brw6,b10,80,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,b12,50,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,b2,50,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,b4,50,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,b6,5,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,b8,75,5,5,100,abankert,NA
barr,2011,2-Jun-11,brw6,d10,50,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,d12,60,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,d2,100,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,d4,90,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,d6,10,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,d8,60,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw6,f10,70,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,f12,80,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,f2,90,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,f4,80,20,20,100,abankert,NA
barr,2011,2-Jun-11,brw6,f6,100,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,f8,0,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,h10,60,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,h12,90,5,5,100,abankert,NA
barr,2011,2-Jun-11,brw6,h2,95,5,5,100,abankert,NA
barr,2011,2-Jun-11,brw6,h4,80,20,20,100,abankert,NA
barr,2011,2-Jun-11,brw6,h6,100,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,h8,20,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,j10,40,50,50,100,abankert,NA
barr,2011,2-Jun-11,brw6,j12,85,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw6,j2,NA,NA,NA,NA,abankert,NA
barr,2011,2-Jun-11,brw6,j4,NA,NA,NA,NA,abankert,NA
barr,2011,2-Jun-11,brw6,j6,100,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,j8,90,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,l10,0,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,l12,80,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw6,l2,NA,NA,NA,NA,abankert,NA
barr,2011,2-Jun-11,brw6,l4,NA,NA,NA,NA,abankert,NA
barr,2011,2-Jun-11,brw6,l6,NA,NA,NA,NA,abankert,NA
barr,2011,2-Jun-11,brw6,l8,100,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,b10,10,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,b12,30,20,20,100,abankert,NA
barr,2011,2-Jun-11,brw8,b2,10,40,40,100,abankert,NA
barr,2011,2-Jun-11,brw8,b4,50,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,b6,70,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,b8,70,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,d10,60,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,d12,80,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,d2,30,40,40,100,abankert,NA
barr,2011,2-Jun-11,brw8,d4,40,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,d6,90,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,d8,40,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,f10,40,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,f12,40,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,f2,40,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,f4,20,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,f6,70,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,f8,60,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,h10,20,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,h12,30,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,h2,40,20,20,100,abankert,NA
barr,2011,2-Jun-11,brw8,h4,20,40,40,100,abankert,NA
barr,2011,2-Jun-11,brw8,h6,40,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,h8,40,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,j10,60,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,j12,40,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,j2,20,60,60,100,abankert,NA
barr,2011,2-Jun-11,brw8,j4,30,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,j6,30,30,30,100,abankert,NA
barr,2011,2-Jun-11,brw8,j8,70,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,l10,60,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,l12,80,10,10,100,abankert,NA
barr,2011,2-Jun-11,brw8,l2,80,5,5,100,abankert,NA
barr,2011,2-Jun-11,brw8,l4,20,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,l6,20,0,0,100,abankert,NA
barr,2011,2-Jun-11,brw8,l8,25,5,5,100,abankert,NA
barr,2011,2-Jun-11,brw1,b10,10,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,b12,5,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,b2,25,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,b4,25,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,b6,15,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,b8,10,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,d10,5,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,d12,5,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,d2,40,15,15,100,bhill,NA
barr,2011,2-Jun-11,brw1,d4,5,70,70,100,bhill,NA
barr,2011,2-Jun-11,brw1,d6,60,20,20,100,bhill,NA
barr,2011,2-Jun-11,brw1,d8,10,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,f10,5,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,f12,10,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,f2,15,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,f4,15,65,65,100,bhill,NA
barr,2011,2-Jun-11,brw1,f6,15,30,30,100,bhill,NA
barr,2011,2-Jun-11,brw1,f8,10,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,h10,50,10,10,100,bhill,NA
barr,2011,2-Jun-11,brw1,h12,30,10,10,100,bhill,NA
barr,2011,2-Jun-11,brw1,h2,5,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,h4,20,20,20,100,bhill,NA
barr,2011,2-Jun-11,brw1,h6,15,45,45,100,bhill,NA
barr,2011,2-Jun-11,brw1,h8,0,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,j10,20,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,j12,10,40,40,100,bhill,NA
barr,2011,2-Jun-11,brw1,j2,40,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,j4,20,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,j6,45,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw1,j8,40,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,l10,20,70,70,100,bhill,NA
barr,2011,2-Jun-11,brw1,l12,15,65,65,100,bhill,NA
barr,2011,2-Jun-11,brw1,l2,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,l4,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,l6,60,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw1,l8,75,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw2,b10,30,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,b12,5,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,b2,90,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,b4,80,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,b6,60,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,b8,60,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,d10,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,d12,80,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw2,d2,100,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,d4,90,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,d6,85,10,10,100,bhill,NA
barr,2011,2-Jun-11,brw2,d8,80,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f10,80,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f12,40,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f2,80,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f4,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f6,60,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,f8,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,h10,25,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,h12,25,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,h2,55,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,h4,40,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,h6,85,5,5,100,bhill,NA
barr,2011,2-Jun-11,brw2,h8,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,j10,25,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,j12,30,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,j2,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,j4,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,j6,80,10,10,100,bhill,NA
barr,2011,2-Jun-11,brw2,j8,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l10,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l12,50,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l2,35,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l4,65,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l6,60,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw2,l8,70,0,0,100,bhill,NA
barr,2011,2-Jun-11,brw3,b10,10,50,50,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,b12,60,15,15,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,b2,35,20,20,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,b4,35,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,b6,25,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,b8,40,15,15,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d10,5,60,60,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d12,30,30,30,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d2,35,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d4,30,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d6,20,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,d8,15,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,f10,5,40,40,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,f12,10,15,15,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,f2,25,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,f4,35,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,f6,NA,NA,NA,NA,jcunningham,NA
barr,2011,2-Jun-11,brw3,f8,15,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h10,10,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h12,15,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h2,10,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h4,35,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h6,60,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,h8,10,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j10,0,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j12,30,20,20,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j2,0,40,40,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j4,15,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j6,30,20,20,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,j8,40,10,10,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l10,30,5,5,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l12,25,25,25,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l2,0,50,50,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l4,40,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l6,40,0,0,100,jcunningham,NA
barr,2011,2-Jun-11,brw3,l8,35,20,20,100,jcunningham,NA
barr,2011,3-Jun-11,brw5,b10,30,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,b12,40,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,b2,0,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,b4,20,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,b6,10,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,b8,20,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d10,30,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d12,10,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d2,5,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d4,5,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d6,80,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,d8,25,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f10,50,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f12,15,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f2,0,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f4,25,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f6,35,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,f8,25,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,h10,10,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,h12,75,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,h2,20,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,h4,15,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,h6,25,5,5,100,adoll,NA
barr,2011,3-Jun-11,brw5,h8,5,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j10,15,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j12,10,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j2,50,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j4,10,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j6,25,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,j8,15,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l10,15,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l12,5,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l2,20,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l4,5,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l6,20,0,0,100,adoll,NA
barr,2011,3-Jun-11,brw5,l8,20,0,0,100,adoll,NA
barr,2011,4-Jun-11,brw6,b10,70,20,20,100,abankert,NA
barr,2011,4-Jun-11,brw6,b12,60,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,b2,60,20,20,100,abankert,NA
barr,2011,4-Jun-11,brw6,b4,30,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,b6,10,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,b8,80,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,d10,70,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,d12,60,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,d2,100,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,d4,100,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,d6,30,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,d8,50,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,f10,80,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,f12,80,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,f2,95,5,5,100,abankert,NA
barr,2011,4-Jun-11,brw6,f4,90,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,f6,100,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,f8,0,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,h10,70,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,h12,90,10,10,100,abankert,NA
barr,2011,4-Jun-11,brw6,h2,95,5,5,100,abankert,NA
barr,2011,4-Jun-11,brw6,h4,70,30,30,100,abankert,NA
barr,2011,4-Jun-11,brw6,h6,100,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,h8,20,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,j10,50,20,20,100,abankert,NA
barr,2011,4-Jun-11,brw6,j12,80,20,20,100,abankert,NA
barr,2011,4-Jun-11,brw6,j2,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,j4,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,j6,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,j8,80,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,l10,20,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,l12,70,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw6,l2,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,l4,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,l6,NA,NA,NA,NA,abankert,NA
barr,2011,4-Jun-11,brw6,l8,100,0,0,100,abankert,NA
barr,2011,4-Jun-11,brw1,b10,15,50,50,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,b12,5,60,60,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,b2,45,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,b4,25,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,b6,30,35,35,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,b8,20,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d10,10,40,40,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d12,20,60,60,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d2,20,10,10,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d4,10,50,50,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d6,50,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,d8,25,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f10,15,60,60,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f12,20,50,50,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f2,20,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f4,30,35,35,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f6,20,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,f8,15,50,50,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h10,40,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h12,50,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h2,15,5,5,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h4,20,50,50,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h6,40,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,h8,5,65,65,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j10,20,40,40,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j12,15,45,45,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j2,50,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j4,50,10,10,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j6,35,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,j8,35,5,5,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l10,40,35,35,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l12,10,60,60,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l2,40,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l4,25,5,5,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l6,70,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw1,l8,30,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b10,30,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b12,10,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b2,70,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b4,60,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b6,50,5,5,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,b8,50,10,10,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d10,55,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d12,50,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d2,75,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d4,60,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d6,65,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,d8,60,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f10,55,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f12,60,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f2,55,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f4,55,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f6,60,10,10,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,f8,60,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h10,45,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h12,30,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h2,50,15,15,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h4,50,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h6,55,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,h8,60,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j10,60,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j12,50,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j2,50,10,10,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j4,50,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j6,65,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,j8,60,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l10,35,35,35,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l12,45,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l2,60,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l4,55,25,25,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l6,60,20,20,100,jcunningham,NA
barr,2011,4-Jun-11,brw2,l8,60,0,0,100,jcunningham,NA
barr,2011,4-Jun-11,brw8,b10,10,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,b12,30,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,b2,10,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,b4,40,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,b6,60,10,10,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,b8,60,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d10,70,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d12,70,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d2,40,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d4,30,10,10,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d6,95,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,d8,60,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f10,50,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f12,40,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f2,50,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f4,30,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f6,30,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,f8,80,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,h10,10,0,0,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,h12,30,10,10,100,jzamudio,NA
barr,2011,4-Jun-11,brw8,h2,60,0,0,100,jzamudio,NA
